sample_names[1]	Phylum	Class	Order	Family	Genus	Species	SUM
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Marinimicrobia_(SAR406_clade)	Marinimicrobia_(SAR406_clade)_cl	Marinimicrobia_(SAR406_clade)_or	Marinimicrobia_(SAR406_clade)_fa	Marinimicrobia_(SAR406_clade)_ge		58
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	MAST-3	MAST-3C	MAST-3C_or	MAST-3C_fa	MAST-3C_ge		3
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	MAST-3	MAST-3D	MAST-3D_or	MAST-3D_fa	MAST-3D_ge		8
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	MAST-4	MAST-4_unclassified	MAST-4_unclassified	MAST-4_unclassified	MAST-4_unclassified		2
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	MAST-4	MAST-4D	MAST-4D_or	MAST-4D_fa	MAST-4D_ge		15
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Mollusca	Gastropoda	Gastropoda_unclassified	Gastropoda_unclassified	Gastropoda_unclassified		163
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Mollusca	Gastropoda	Vetigastropoda	Vetigastropoda_fa	Vetigastropoda_ge		65
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Mollusca	Mollusca_unclassified	Mollusca_unclassified	Mollusca_unclassified	Mollusca_unclassified		5
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Nanoarchaeaeota	Nanoarchaeaeota_unclassified	Nanoarchaeaeota_unclassified	Nanoarchaeaeota_unclassified	Nanoarchaeaeota_unclassified		2
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Nanoarchaeaeota	Nanoarchaeia	Nanoarchaeales	Nanoarchaeaceae	Nanoarchaeum		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Nanoarchaeaeota	Nanoarchaeia	Nanoarchaeales	Nanoarchaeales_unclassified	Nanoarchaeales_unclassified		5
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Nitrospinae	Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina		5
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Ochrophyta	Chrysophyceae	Chrysophyceae_unclassified	Chrysophyceae_unclassified	Chrysophyceae_unclassified		8
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Ochrophyta	Chrysophyceae	uncultured	uncultured_fa	uncultured_ge		49
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Ochrophyta	Dictyochophyceae	Dictyochales	Dictyochales_fa	Dictyocha		14
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Ochrophyta	Dictyochophyceae	Dictyochophyceae_unclassified	Dictyochophyceae_unclassified	Dictyochophyceae_unclassified		13
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Ochrophyta	Dictyochophyceae	Florenciellales	Florenciellales_fa	Pseudochattonella		10
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Ochrophyta	Dictyochophyceae	Pedinellales	Pedinellales_fa	Pedinellales_fa_unclassified		2
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Ochrophyta	Dictyochophyceae	Pedinellales	Pedinellales_fa	Pedinellales_ge		25
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Ochrophyta	Eustigmatophyceae	Eustigmatales	Eustigmatales_fa	uncultured		16
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Ochrophyta	Ochrophyta_unclassified	Ochrophyta_unclassified	Ochrophyta_unclassified	Ochrophyta_unclassified		30
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Ochrophyta	Pelagophyceae	Sarcinochrysidales	Sarcinochrysidales_fa	Sarcinochrysidales_fa_unclassified		22
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Parcubacteria	Candidatus_Jorgensenbacteria	Candidatus_Jorgensenbacteria_fa	Candidatus_Jorgensenbacteria_ge		12
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Parcubacteria	Candidatus_Nomurabacteria	Candidatus_Nomurabacteria_fa	Candidatus_Nomurabacteria_ge		21
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Parcubacteria	Parcubacteria_unclassified	Parcubacteria_unclassified	Parcubacteria_unclassified		2
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Planctomycetes	Pla3_lineage	Pla3_lineage_or	Pla3_lineage_fa	Pla3_lineage_ge		5
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Planctomycetes	Planctomycetacia	Planctomycetacia_unclassified	Planctomycetacia_unclassified	Planctomycetacia_unclassified		12
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified	Planctomycetes_unclassified	Planctomycetes_unclassified		24
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Protalveolata	Syndiniales	Syndiniales_or	Syndiniales_fa	Amoebophrya		12
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Protalveolata	Syndiniales	Syndiniales_or	Syndiniales_Group_I	Syndiniales_Group_I_ge		16
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Protalveolata	Syndiniales	Syndiniales_or	Syndiniales_Group_II	Syndiniales_Group_II_ge		12
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Protalveolata	Syndiniales	Syndiniales_or	Syndiniales_Group_III	Syndiniales_Group_III_ge		2
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Protalveolata	Syndiniales	Syndiniales_or	Syndiniales_or_unclassified	Syndiniales_or_unclassified		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified		136
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Parvibaculales	OCS116_clade	OCS116_clade_ge		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	uncultured		14
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculales_unclassified	Parvibaculales_unclassified		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Parvibaculales	PS1_clade	PS1_clade_ge		27
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Puniceispirillales	Puniceispirillales_unclassified	Puniceispirillales_unclassified		2
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	Candidatus_Puniceispirillum		71
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_ge		298
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Puniceispirillales	SAR116_clade	SAR116_clade_unclassified		64
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ascidiaceihabitans		46
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	HIMB11		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified		167
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Tateyamaria		3
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodospirillales	AEGEAN-169_marine_group	AEGEAN-169_marine_group_ge		226
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Magnetospiraceae	uncultured		4
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillales_unclassified	Rhodospirillales_unclassified		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria_ge		3
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_I_unclassified		97
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ia		341
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_I	Clade_Ib		4
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_II	Clade_II_ge		62
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_III	Clade_III_ge		14
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	SAR11_clade	Clade_IV	Clade_IV_ge		139
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	SAR11_clade	SAR11_clade_unclassified	SAR11_clade_unclassified		60
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Stakelama		21
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Nisaeaceae	OM75_clade		68
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Thalassobaculales	Thalassobaculales_unclassified	Thalassobaculales_unclassified		21
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Thalassobaculales	uncultured	uncultured_ge		6
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	uncultured	uncultured_fa	uncultured_ge		10
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified		23
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbaceae_unclassified		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus		9
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Dissulfuribacter		12
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfofervidales	Desulfofervidaceae	Candidatus_Desulfofervidus		65
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionales_unclassified	Desulfovibrionales_unclassified		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	PB19	PB19_fa	PB19_ge		9
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	SAR324_clade(Marine_group_B)	SAR324_clade(Marine_group_B)_fa	SAR324_clade(Marine_group_B)_ge		92
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium		28
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacteriaceae_unclassified		6
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacterium		36
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonadaceae_unclassified		7
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		44
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Beggiatoales	Beggiatoaceae	Beggiatoaceae_unclassified		3
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Beggiatoales	Beggiatoaceae	Candidatus_Marithrix		89
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Beggiatoales	Beggiatoaceae	Candidatus_Thiopilula		7
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Betaproteobacteriales_unclassified	Betaproteobacteriales_unclassified		18
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderiaceae_unclassified		9
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Hydrogenophaga		13
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	MWH-UniP1_aquatic_group		11
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Ralstonia		3
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Rhizobacter		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Variovorax		2
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Gallionellaceae	Gallionellaceae_unclassified		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	Methylophilaceae_unclassified		11
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	Methylophilus		18
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Methylophilaceae	OM43_clade		34
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified	Cellvibrionales_unclassified		47
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	Halieaceae_unclassified		7
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Halieaceae	OM60(NOR5)_clade		8
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	Porticoccaceae_unclassified		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	Porticoccus		24
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	SAR92_clade		86
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospiraceae	uncultured		48
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Ectothiorhodospirales	Ectothiorhodospirales_unclassified	Ectothiorhodospirales_unclassified		2
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified		439
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	KI89A_clade	KI89A_clade_fa	KI89A_clade_ge		154
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Litoricolaceae	Litoricola		46
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter		15
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxellaceae_unclassified		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		8
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	SAR86_clade	SAR86_clade_fa	SAR86_clade_ge		496
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	SUP05_cluster		126
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thioglobaceae	Thioglobaceae_unclassified		37
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	endosymbionts		19
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiomicrospirales	Thiomicrospiraceae	Thiomicrospiraceae_unclassified		3
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	uncultured		20
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	UBA10353_marine_group	UBA10353_marine_group_fa	UBA10353_marine_group_ge		3
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified		161
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Prymnesiophyceae	Prymnesiales	Prymnesiales_or	Prymnesiales_fa	Chrysochromulina		13
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Prymnesiophyceae	Prymnesiales	Prymnesiales_or	Prymnesiales_fa	OLI16029		4
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Prymnesiophyceae	Prymnesiales	Prymnesiales_or	Prymnesiales_fa	Prymnesiales_fa_unclassified		111
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Prymnesiophyceae	Prymnesiales	Prymnesiales_or	Prymnesiales_fa	Prymnesium		25
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Prymnesiophyceae	Prymnesiophyceae_cl	Prymnesiophyceae_or	Prymnesiophyceae_fa	Phaeocystis		2
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Prymnesiophyceae	Prymnesiophyceae_unclassified	Prymnesiophyceae_unclassified	Prymnesiophyceae_unclassified	Prymnesiophyceae_unclassified		2
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Tenericutes	Mollicutes	Mollicutes_unclassified	Mollicutes_unclassified	Mollicutes_unclassified		19
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasma		7
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Tenericutes	Mollicutes	Mycoplasmatales	Mycoplasmataceae	Mycoplasmataceae_unclassified		3
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae_ge		12
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Thaumarchaeota	Nitrososphaeria	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilaceae_unclassified		2
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Thermosulfidibacteraeota	Thermosulfidibacteria	Thermosulfidibacterales	Thermosulfidibacteraceae	Thermosulfidibacter		25
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Petrotogales	Petrotogaceae	Marinitoga		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogae_unclassified	Thermotogae_unclassified	Thermotogae_unclassified		6
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotoga		11
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Thermotogales	Thermotogaceae	Thermotogaceae_unclassified		1
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Verrucomicrobia	Verrucomicrobiae	Opitutales	Opitutales_unclassified	Opitutales_unclassified		20
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas		75
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	MB11C04_marine_group		264
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Pelagicoccus		18
FS908_80_12C_INC_11_TTCGCT_L003_trim_paired_merged_rRNA.nr_v132	Verrucomicrobia	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Puniceicoccaceae_unclassified		139
FS908_80_12C_INC_9_GGATGT_L003_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Marmoricola		8
FS908_80_12C_INC_9_GGATGT_L003_trim_paired_merged_rRNA.nr_v132	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium		1
FS908_80_12C_INC_9_GGATGT_L003_trim_paired_merged_rRNA.nr_v132	Annelida	Polychaeta	Terebellida	Terebellida_fa	Terebellida_ge		1
FS908_80_12C_INC_9_GGATGT_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificae_unclassified	Aquificae_unclassified	Aquificae_unclassified		1028
FS908_80_12C_INC_9_GGATGT_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquifex		515
FS908_80_12C_INC_9_GGATGT_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificaceae	Aquificaceae_unclassified		1217
FS908_80_12C_INC_9_GGATGT_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Aquificales	Aquificales_unclassified	Aquificales_unclassified		47
FS908_80_12C_INC_9_GGATGT_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Hydrogenothermales	Hydrogenothermaceae	Hydrogenothermaceae_unclassified		128162
FS908_80_12C_INC_9_GGATGT_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Hydrogenothermales	Hydrogenothermaceae	Hydrogenothermus		66170
FS908_80_12C_INC_9_GGATGT_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Hydrogenothermales	Hydrogenothermaceae	Persephonella		88184
FS908_80_12C_INC_9_GGATGT_L003_trim_paired_merged_rRNA.nr_v132	Aquificae	Aquificae	Hydrogenothermales	Hydrogenothermaceae	Sulfurihydrogenibium		19
