sample_names[1]	Phylum	Class	Order	Family	Genus	Species	SUM
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Archaeoglobi	Archaeoglobales	Archaeoglobaceae	Archaeoglobus		4
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified	Euryarchaeota_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanocaldococcaceae	Methanocaldococcus		64
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcaceae_unclassified		18
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanococcus		12
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanothermococcus		52
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcaceae	Methanotorris		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanococci	Methanococcales	Methanococcales_unclassified	Methanococcales_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Euryarchaeota	Methanopyri	Methanopyrales	Methanopyraceae	Methanopyrus		3
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_2	Serpentinicella		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Firmicutes	Clostridia	Clostridiales	Clostridiales_unclassified	Clostridiales_unclassified		2
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcaceae_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Lentisphaerae	Lentisphaeria	Victivallales	Victivallales_unclassified	Victivallales_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Patescibacteria	Gracilibacteria	Absconditabacteriales_(SR1)	Absconditabacteriales_(SR1)_fa	Absconditabacteriales_(SR1)_ge		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Planctomycetes	Planctomycetes_unclassified	Planctomycetes_unclassified	Planctomycetes_unclassified	Planctomycetes_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified	Alphaproteobacteria_unclassified		12
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacteraceae_unclassified		3
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Phenylobacterium		3
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hyphomonas		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Robiginitomaculum		2
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	Paracaedibacteraceae_unclassified		2
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured		4
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Parvibaculales	Parvibaculaceae	Parvibaculum		9
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	Devosia		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Nitratireductor		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobiaceae_unclassified		2
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_unclassified	Rhizobiales_unclassified		3
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Bradyrhizobium		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Mameliella		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Pontivivens		3
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacteraceae_unclassified		46
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseovarius		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	Mitochondria_ge		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonadaceae_unclassified		13
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingorhabdus		7
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified	Deltaproteobacteria_unclassified		79
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfatiglans		5
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfarculales	Desulfarculaceae	Desulfocarbo		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacteraceae_unclassified		16
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfobacterium		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	Desulfococcus		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	uncultured		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Candidatus_Electrothrix		6
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbaceae_unclassified		61
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	Desulfobulbus		64
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	SEEP-SRB4		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfofervidales	Desulfofervidaceae	Candidatus_Desulfofervidus		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfohalobiaceae_unclassified		152
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfonatronospira		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfonauticus		53
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfothermus		20
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfohalobiaceae	Desulfovermiculus		13
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio		13
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrionaceae_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionales_unclassified	Desulfovibrionales_unclassified		169
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Desulfuromonadaceae	Desulfuromusa		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Myxococcales	Polyangiaceae	Pajaroellobacter		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Caldimicrobium		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfatator		3
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Deltaproteobacteria	Thermodesulfobacteriales	Thermodesulfobacteriaceae	Thermodesulfobacteriaceae_unclassified		5
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadales_unclassified	Alteromonadales_unclassified		20
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia		3
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwelliaceae_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarina		142
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Idiomarinaceae	Idiomarinaceae_unclassified		18
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Marinobacteraceae	Marinobacter		288
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas		2
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella		11
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Burkholderiaceae_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionales_unclassified	Cellvibrionales_unclassified		11
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	Porticoccaceae_unclassified		3
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Porticoccaceae	Porticoccus		57
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Enterobacteriaceae_unclassified		16
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified	Gammaproteobacteria_unclassified		486
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Methylococcales	Cycloclasticaceae	Cycloclasticus		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophaga		13
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Nitrosococcales	Methylophagaceae	Methylophagaceae_unclassified		2
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Alcanivoracaceae	Alcanivorax		185
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonadaceae_unclassified		5
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas		10
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_unclassified	Oceanospirillales_unclassified		64
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oleibacter		2
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Oleispira		51
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Saccharospirillaceae_unclassified		353
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Saccharospirillaceae	Thalassolituus		604
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonadaceae_unclassified		2
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas		2
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Proteobacteria	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified	Proteobacteria_unclassified		236
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Spirochaetes	Brachyspirae	Brachyspirales	Brachyspirales_Incertae_Sedis	Exilispira		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Spirochaetes	Leptospirae	Leptospirales	Leptospiraceae	RBG-16-49-21		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaetaceae_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Tenericutes	Mollicutes	Izimaplasmatales	Izimaplasmatales_unclassified	Izimaplasmatales_unclassified		1
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Thermotogae	Thermotogae	Mesoaciditogales	Mesoaciditogaceae	uncultured		2
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	uncultured	uncultured_cl	uncultured_or	uncultured_fa	uncultured_ge		2
LVWS4_55_TP2_13H_CCTCGG_L003_trim_paired_merged_rRNA.nr_v132	Vertebrata	Vertebrata_unclassified	Vertebrata_unclassified	Vertebrata_unclassified	Vertebrata_unclassified		1
